date,close
2019-01-16,120.629
2019-01-17,120.637
2019-01-18,120.66
2019-01-21,120.669
2019-01-22,120.676
2019-01-23,120.684
2019-01-24,120.692
2019-01-25,120.715
2019-01-28,120.723
2019-01-29,120.731
2019-01-30,120.739
2019-01-31,120.747
2019-02-01,120.825
2019-02-11,120.833
2019-02-12,120.841
2019-02-13,120.849
2019-02-14,120.856
2019-02-15,120.877
2019-02-18,120.884
2019-02-19,120.891
2019-02-20,120.9
2019-02-21,120.907
2019-02-22,120.929
2019-02-25,120.938
2019-02-26,120.946
2019-02-27,120.954
2019-02-28,120.961
2019-03-01,120.982
2019-03-04,120.99
2019-03-05,120.997
2019-03-06,121.004
2019-03-07,121.012
2019-03-08,121.032
2019-03-11,121.039
2019-03-12,121.047
2019-03-13,121.054
2019-03-14,121.061
2019-03-15,121.082
2019-03-18,121.09
2019-03-19,121.097
2019-03-20,121.105
2019-03-21,121.112
2019-03-22,121.136
2019-03-25,121.15
2019-03-26,121.159
2019-03-27,121.166
2019-03-28,121.173
2019-03-29,121.194
2019-04-01,121.201
2019-04-02,121.207
2019-04-03,121.213
2019-04-04,121.243
2019-04-08,121.249
2019-04-09,121.257
2019-04-10,121.264
2019-04-11,121.271
2019-04-12,121.29
2019-04-15,121.297
2019-04-16,121.303
2019-04-17,121.31
2019-04-18,121.316
2019-04-19,121.337
2019-04-22,121.346
2019-04-23,121.353
2019-04-24,121.36
2019-04-25,121.367
2019-04-26,121.388
2019-04-29,121.395
2019-04-30,121.437
2019-05-06,121.444
2019-05-07,121.451
2019-05-08,121.458
2019-05-09,121.464
2019-05-10,121.484
2019-05-13,121.49
2019-05-14,121.497
2019-05-15,121.503
2019-05-16,121.51
2019-05-17,121.529
2019-05-20,121.536
2019-05-21,121.543
2019-05-22,121.549
2019-05-23,121.556
2019-05-24,121.576
2019-05-27,121.583
2019-05-28,121.589
2019-05-29,121.596
2019-05-30,121.602
2019-05-31,121.622
2019-06-03,121.63
